OTU	fungi.Grass.BOGR.1	fungi.mock2	fungi.Ecotone.LATR.8	fungi.SPEGAR.PLJA.4B	fungi.SPEGAR.BOER.4A	fungi.Ecotone.PLJA.8	fungi.Ecotone.PLJA.1	fungi.SPEGAR.PLJA.3A	fungi.Grass.BOER.4	fungi.SPEGAR.ARPU.2A	fungi.SPEGAR.PLJA.2B	fungi.Grass.BOER.7	fungi.SPEGAR.BOER.1A	fungi.SPEGAR.BOGR.3B	fungi.Ecotone.LATR.5	fungi.SPEGAR.BOER.2B	fungi.Grass.PLJA.6	fungi.Shrub.LATR.8	fungi.SPEGAR.PLJA.1A	fungi.SPEGAR.BOER.4B	fungi.Grass.BOGR.7	fungi.Ecotone.BOER.4	fungi.Ecotone.BOER.7	fungi.Ecotone.PLJA.5	fungi.Ecotone.LATR.4	fungi.SPEGAR.ARPU.1A	fungi.SPEGAR.BOGR.2B	fungi.SPEGAR.BOGR.1B	fungi.SPEGAR.ARPU.1B	fungi.Grass.PLJA.5	fungi.Grass.PLJA.1	fungi.Grass.BOGR.4	fungi.SPEGAR.ARPU.4A	fungi.Ecotone.PLJA.3	fungi.Shrub.LATR.3	fungi.Grass.BOGR.5	fungi.SPEGAR.PLJA.4A	fungi.SPEGAR.BOER.2A	fungi.Ecotone.BOER.3	fungi.Ecotone.BOER.8	fungi.Ecotone.LATR.6	fungi.Grass.BOER.6	fungi.Grass.PLJA.2	fungi.Shrub.LATR.7	fungi.Shrub.LATR.5	fungi.SPEGAR.ARPU.3B	fungi.SPEGAR.BOER.1B	fungi.Grass.BOER.5	fungi.Ecotone.LATR.2	fungi.SPEGAR.BOGR.4B	fungi.Ecotone.LATR.3	fungi.SPEGAR.ARPU.2B	fungi.Shrub.LATR.6	fungi.Ecotone.BOER.2	fungi.Ecotone.LATR.7	fungi.Ecotone.PLJA.7	fungi.SPEGAR.ARPU.4B	fungi.SPEGAR.BOGR.3A	fungi.SPEGAR.PLJA.3B	fungi.Grass.BOGR.3	fungi.Shrub.LATR.2	fungi.SPEGAR.PLJA.2A	fungi.Shrub.LATR.4	fungi.Ecotone.BOER.1	fungi.Ecotone.BOER.5	fungi.Grass.PLJA.7	fungi.SPEGAR.BOER.3B	fungi.Grass.BOER.2	fungi.SPEGAR.BOGR.2A	fungi.Grass.BOGR.8	fungi.Grass.BOGR.6	fungi.Ecotone.BOER.6	fungi.Grass.PLJA.8	fungi.SPEGAR.PLJA.1B	fungi.Grass.BOGR.2	fungi.mock1	fungi.Grass.BOER.8	fungi.Grass.PLJA.3	fungi.SPEGAR.BOGR.4A	fungi.Shrub.LATR.1	fungi.SPEGAR.BOGR.1A	fungi.Grass.BOER.3	fungi.Ecotone.LATR.1	fungi.Ecotone.PLJA.6	fungi.Ecotone.PLJA.2	fungi.Grass.BOER.1	fungi.SPEGAR.BOER.3A	fungi.Ecotone.PLJA.4	fungi.Grass.PLJA.4	fungi.SPEGAR.ARPU.3A	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
OTU2395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.129751996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.6300),c:Agaricomycetes(0.6200),o:Cantharellales(0.1900),f:Clavulinaceae(0.1600),g:Laetisaria(0.0700),s:Laetisaria_fuciformis_SH002042.07FU(0.0700)"	Laetisaria	13	Pathotroph	Plant Pathogen	Corticioid	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.076670799	0	0	0	0	0	0	0	0	0	0	0	2.048389678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(0.0100),o:Pleosporales(0.0100),f:Didymellaceae(0.0100),g:Phoma(0.0100)"	-	-	-	-	-	-	-	Unassigned	-
OTU4863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.340262344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7839874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.5400),c:Agaricomycetes(0.5200),o:Agaricales(0.2500),f:Cortinariaceae(0.0800),g:Pleurotheciella(0.0800),s:Cortinarius_gentianeus_SH222414.07FU(0.0400)"	Cortinarius	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html'
OTU4165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.570373376	0	0	0	0	0	0	0	2.553508656	0	0	0	0	0	"d:Fungi(0.9800),p:Basidiomycota(0.5400),c:Agaricomycetes(0.4700),o:Agaricales(0.2800),f:Agaricaceae(0.1000),g:Inocybe(0.0700),s:Melanconiella_hyperopta_SH213848.07FU(0.0400)"	Melanconiella	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU4516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.836715939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.281173526	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.6900),c:Agaricomycetes(0.6500),o:Agaricales(0.3300),f:Tricholomataceae(0.0700),g:Cortinarius(0.0700),s:Trichoderma_harzianum_SH629336.07FU(0.0400)"	Trichoderma	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph	NULL	NULL	Possible	Cause of soft-rot (Seehann et al. 1975)	b'Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73:228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx'
OTU2487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.116321048	0	"d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Corticiales(1.0000)"	-	-	-	-	-	-	-	Unassigned	-
OTU2641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.116321048	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Pleosporales(1.0000),f:Pleosporales_fam_Incertae_sedis(0.9700),g:Flavomyces(0.9700),s:Flavomyces_fulophazii_SH533915.07FU(0.9700)"	-	-	-	-	-	-	-	Unassigned	-
OTU2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.114270036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(0.9800),o:Pleosporales(0.9800),f:Lophiostomataceae(0.4900),g:Lophiostoma(0.4900),s:Toninia_physaroides_SH526329.07FU(0.0200)"	Toninia	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU2282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.114270036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.9900),c:Microbotryomycetes(0.9900),o:Leucosporidiales(0.9500),f:Leucosporidiaceae(0.9500),g:Leucosporidiella(0.6500),s:Leucosporidiella_creatinivora_SH193763.07FU(0.6500)"	-	-	-	-	-	-	-	Unassigned	-
OTU2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.111302914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(0.9900),p:Ascomycota(0.8600),c:Lecanoromycetes(0.3400),o:Lecanorales(0.3200),f:Ramalinaceae(0.3100),g:Toninia(0.3100),s:Toninia_physaroides_SH526329.07FU(0.3100)"	Toninia	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.111191867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.7400),c:Sordariomycetes(0.7400),o:Microascales(0.7300),f:Microascaceae(0.7200),g:Wardomycopsis(0.6600),s:Wardomycopsis_litoralis_SH483271.07FU(0.5900)"	Wardomycopsis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)'
OTU2154	0	0	0	0	0	0	0	0	0	5.103336473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.7100),c:Sordariomycetes(0.5100),o:Sordariales(0.2600),f:Sordariales_fam_Incertae_sedis(0.1400),g:Ramophialophora(0.0900),s:Ramophialophora_humicola_SH215228.07FU(0.0500)"	-	-	-	-	-	-	-	Unassigned	-
OTU2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.103324668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Botryosphaeriales(1.0000),f:Aplosporellaceae(1.0000),g:Aplosporella(1.0000),s:Aplosporella_africana_SH193867.07FU(0.9700)"	Aplosporella	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.101741677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Leotiomycetes(1.0000),o:Helotiales(1.0000),f:Helotiales_fam_Incertae_sedis(0.4600),g:Xenopolyscytalum(0.2600),s:Hamatocanthoscypha_laricionis_SH019155.07FU(0.0400)"	Hamatocanthoscypha	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.101741677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Eurotiomycetes(1.0000),o:Eurotiales(1.0000),f:Aspergillaceae(1.0000),g:Penicillium(0.9700),s:Penicillium_aethiopicum_SH407737.07FU(0.3500)"	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	NULL	Mold, Soft Rot	Highly Probable	NULL	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:26; Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx'
OTU2616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.101741677	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9100),c:Dothideomycetes(0.7800),o:Pleosporales(0.7300),f:Pleosporales_fam_Incertae_sedis(0.1700),g:Macrodiplodiopsis(0.0800),s:Macrodiplodiopsis_desmazieri_SH492911.07FU(0.0800)"	Macrodiplodiopsis	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'http://www.apsnet.org/publications/commonnames/Pages/default.aspx'
OTU1872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.100479394	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.4800),c:Agaricomycetes(0.3300),o:Basidiobolales(0.1400),f:Thelephoraceae(0.0800),g:Orbilia(0.0300),s:Tremella_simplex_SH181993.07FU(0.0200)"	Tremella	13	Pathotroph-Symbiotroph	Fungal Parasite-Lichen Parasite	Facultative Yeast-Microfungus-Tremelloid	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.100271738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9300),c:Dothideomycetes(0.6300),o:Pleosporales(0.4500),f:Cucurbitariaceae(0.2500),g:Pyrenochaeta(0.2400),s:Septoriella_hubertusii_SH492013.07FU(0.0600)"	-	-	-	-	-	-	-	Unassigned	-
OTU2265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.100271738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(0.9900),p:Basidiomycota(0.4300),c:Agaricomycetes(0.3600),o:Agaricales(0.2100),f:Amanitaceae(0.0700),g:Amanita(0.0700),s:Glaciozyma_antarctica_SH202336.07FU(0.0300)"	-	-	-	-	-	-	-	Unassigned	-
OTU2409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.099447408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(0.9800),p:Ascomycota(0.4900),c:Agaricomycetes(0.3000),o:Agaricales(0.1400),f:Thelephoraceae(0.0500),g:Taphrina(0.0500),s:Coniocessia_maxima_SH220668.07FU(0.0300)"	Coniocessia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.099268631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9200),c:Sordariomycetes(0.9200),o:Coniochaetales(0.5400),f:Coniochaetaceae(0.2000),g:Coniolariella(0.0900),s:Coniolariella_ershadii_SH212653.07FU(0.0900)"	Coniolariella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.098723473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.9500),c:Agaricomycetes(0.9500),o:Agaricales(0.9500),f:Agaricaceae(0.8500),g:Macrolepiota(0.1300),s:Macrolepiota_subcitrophylla_SH176804.07FU(0.0900)"	Macrolepiota	13	Saprotroph	Soil Saprotroph	Agaricoid	NULL	Probable	NULL	b'Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Tedersoo L, et al. 2014. Science 346:1256688'
OTU4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.398681599	0	0	0	0	2.698359713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9400),c:Dothideomycetes(0.9400),o:Pleosporales(0.9400),f:Pleosporaceae(0.9300),g:Alternaria(0.5200),s:Alternaria_eichhorniae_SH215493.07FU(0.3700)"	Alternaria	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Possible	NULL	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:125688'
OTU2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.095147828	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.5200),c:Agaricomycetes(0.3300),o:Agaricales(0.1300),f:Tuberaceae(0.1000),g:Tuber(0.1000),s:Tuber_fulgens_SH201942.07FU(0.0700)"	Tuber	13	Symbiotroph	Ectomycorrhizal	Gasteroid	Hypogeous	Highly Probable	Common name - true truffle	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html'
OTU2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09428836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(0.9600),p:Basidiomycota(0.3300),c:Agaricomycetes(0.2800),o:Agaricales(0.1400),f:Russulaceae(0.0600),g:Russula(0.0400),s:Ustilentyloma_graminis_SH196362.07FU(0.0300)"	Ustilentyloma	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)'
OTU2632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09428836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9800),c:Eurotiomycetes(0.4900),o:Lecanorales(0.2900),f:Ramalinaceae(0.2900),g:Toninia(0.2900),s:Toninia_physaroides_SH526329.07FU(0.2900)"	Toninia	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.080016681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.2400),c:Dothideomycetes(0.2200),o:Pleosporales(0.1000),f:Pleosporaceae(0.0500),g:Neocamarosporium(0.0500),s:Septoriella_hubertusii_SH492013.07FU(0.0200)"	-	-	-	-	-	-	-	Unassigned	-
OTU2450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.079597201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9900),c:Sordariomycetes(0.9000),o:Sordariales(0.8900),f:Chaetomiaceae(0.4500),g:Chaetomium(0.2800),s:Podospora_inflatula_SH212529.07FU(0.1700)"	Podospora	13	Saprotroph-Symbiotroph	Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph	Microfungus	NULL	Possible	Endophyte detection method-culture (David et al. 2016)	b'Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington; Tedersoo L, et al. 2014. Science 346:1256688; David AS, et al. 2016. Microbial Ecology 71:912-926; Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 (as litter saprotroph)'
OTU2828	0	0	0	0	0	0	0	0	0	0	5.079145033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Eurotiomycetes(0.9800),o:Onygenales(0.9000),f:Ajellomycetaceae(0.8300),g:Ajellomyces(0.3600),s:Ajellomyces_crescens_SH016175.07FU(0.3300)"	Ajellomyces	13	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	NULL	NULL	Probable	Facultative pathogens of human and other mammals, with saprobic phases colonizing soil, dung, dead wood etc., especially in arid conditions (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688'
OTU4088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.444120493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.629634975	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.5000),c:Agaricomycetes(0.4800),o:Cantharellales(0.1600),f:Tulasnellaceae(0.0900),g:Trichoderma(0.0500),s:Pseudoseptoria_obscura_SH490726.07FU(0.0400)"	Pseudoseptoria	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'http://www.apsnet.org/publications/commonnames/Pages/default.aspx'
